"isolate.id","genus","species","media","source","plate.temperature","experiment.ID","temperature","dilution","replicate","mu","r2","se","best.model","best.model.n","best.model.r2","drop.dilution.Q","mu.mn","mu.sd","zscore","outlier.QC","lowT","highT","range.QC","isolate.id.media","id"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",10,"1","4",0.493205440533846,0.990759783793213,0.023529090994629,"gr.lagsat",9,0.988361187772617,0,0.455506194521585,0.0394507735220162,0.955602201087942,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",10,"2","1",0.438984120224251,0.988182630965788,0.0200308671962597,"gr.sat",10,0.982382266735622,0,0.455506194521585,0.0394507735220162,-0.418802290102474,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",10,"2","2",0.431227905297696,0.963414669173508,0.0265738037116526,"gr",12,0.963414669173508,0,0.455506194521585,0.0394507735220162,-0.615407178526942,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",10,"2","3",0.4011660169087,0.971398680126244,0.0217679945234498,"gr",12,0.971398680126244,0,0.455506194521585,0.0394507735220162,-1.37741729151546,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",10,"2","4",0.461356075629072,0.984017804007856,0.0241901438903811,"gr.sat",10,0.97586811693708,0,0.455506194521585,0.0394507735220162,0.148283052149077,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",10,"3","1",0.444119642470534,0.99534378308423,0.0118473389454591,"gr.sat",10,0.997101122025246,0,0.455506194521585,0.0394507735220162,-0.288626838829838,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",10,"3","2",0.439500276315165,0.985531695479911,0.0190238951756959,"gr.sat",12,0.989097347792665,0,0.455506194521585,0.0394507735220162,-0.405718742054273,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",10,"3","3",0.441850681509633,0.997465664138021,0.00822366919325187,"gr.sat",11,0.997522541825995,0,0.455506194521585,0.0394507735220162,-0.346140564375289,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",10,"3","4",0.458222493924513,0.991408658533595,0.0160412230111355,"gr.sat",10,0.994184209894589,0,0.455506194521585,0.0394507735220162,0.0688528807023689,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",16,"1","1",0.570204701508287,0.985830623671751,0.036444251491346,"gr.lag",7,0.991479582704565,0,0.528781307686719,0.0831343211661959,0.498270668966645,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",16,"1","2",0.574921507388942,0.995072046216274,0.0184468013172226,"gr.lag",8,0.994285836982043,0,0.528781307686719,0.0831343211661959,0.555007836173743,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",16,"1","3",0.5909108127414,0.99413600264988,0.0225986444157269,"gr.lag",7,0.991272668828952,0,0.528781307686719,0.0831343211661959,0.747338814861755,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",16,"1","4",0.614164061377138,0.992606672490619,0.0282757985282583,"gr.lag",7,0.989616272938918,0,0.528781307686719,0.0831343211661959,1.02704577956111,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",16,"2","1",0.596187192360412,0.996456610735428,0.0156987303133452,"gr.sat",9,0.994351001997357,0,0.528781307686719,0.0831343211661959,0.810806941442879,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",16,"2","2",0.576438341915656,0.994161411282384,0.0195323541627627,"gr.sat",9,0.990686197318925,0,0.528781307686719,0.0831343211661959,0.573253423621094,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",16,"2","3",0.582099266033832,0.995164701063346,0.0177980815040603,"gr.sat",9,0.991818041747907,0,0.528781307686719,0.0831343211661959,0.641347130753905,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",16,"2","4",0.584133880347919,0.996222702014392,0.0156407219934455,"gr.sat",9,0.993706266850487,0,0.528781307686719,0.0831343211661959,0.665820949575611,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",16,"3","1",0.438188854365053,0.991795938269195,0.0193727566236353,"gr.lagsat",10,0.986851603463647,0,0.528781307686719,0.0831343211661959,-1.08971183081606,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",16,"3","2",0.409102733445633,0.981760656146227,0.0188452333248071,"gr.sat",14,0.961351684597711,0,0.528781307686719,0.0831343211661959,-1.43958082007831,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",16,"3","3",0.434542403228743,0.988680341717312,0.0162786745490028,"gr.sat",11,0.97671667893045,0,0.528781307686719,0.0831343211661959,-1.13357399370087,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",16,"3","4",0.374481937527608,0.974625847044221,0.0229533489534289,"gr.sat",12,0.971231601696429,0,0.528781307686719,0.0831343211661959,-1.85602490036151,1,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",2,"1","1",-0.0944130909863778,0.901817714599358,0.00821196861978155,"gr.flr",18,0.805540863897069,0,-0.0722654398009421,0.0136392175790944,-1.62382123879177,1,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",2,"1","2",-0.0719961455791355,0.952164962542208,0.00423413717941104,"gr.flr",17,0.912919060413343,0,-0.0722654398009421,0.0136392175790944,0.0197441107046634,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",2,"1","3",-0.0586625420625336,0.948290916967059,0.00327753704578511,"gr.flr",24,0.892412270838208,0,-0.0722654398009421,0.0136392175790944,0.997337102331912,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",2,"1","4",-0.0639899805757216,0.932448422854016,0.00422121724377788,"gr.flr",22,0.86535191570702,0,-0.0722654398009421,0.0136392175790944,0.606740025755199,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",20,"1","1",0.693293692096412,0.997380007394073,0.0245842508747288,"gr.lagsat",6,0.997810003923072,0,0.646717349612121,0.0722071696127819,0.645037642855426,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",20,"1","2",0.751715748046874,0.997329037238593,0.0268461144772176,"gr.lagsat",6,0.996058118392274,0,0.646717349612121,0.0722071696127819,1.45412704857173,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",20,"1","3",0.775331770968939,0.997216801373229,0.0269621862329952,"gr.lagsat",6,0.996182280484359,0,0.646717349612121,0.0722071696127819,1.78118630111837,1,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",20,"1","4",0.572860176993909,0.996665813704989,0.023866606792088,"gr.lagsat",6,0.993576653319903,0,0.646717349612121,0.0722071696127819,-1.02285095807354,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",20,"2","1",0.654590245640823,0.993077064850685,0.0305741986112907,"gr.sat",8,0.991308835274022,0,0.646717349612121,0.0722071696127819,0.109032054170257,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",20,"2","2",0.609059500168366,0.985652605922399,0.0277737983556833,"gr",9,0.985652605922399,0,0.646717349612121,0.0722071696127819,-0.521525073558474,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",20,"2","3",0.636730981307607,0.98798225101882,0.026542630097776,"gr",9,0.98798225101882,0,0.646717349612121,0.0722071696127819,-0.138301616834826,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",20,"2","4",0.586986268124697,0.983188521194454,0.0290110522008554,"gr",9,0.983188521194454,0,0.646717349612121,0.0722071696127819,-0.827218153096681,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",20,"3","1",0.723737437819728,0.970300109705828,0.0598158905919463,"gr.sat",8,0.996952166445962,0,0.646717349612121,0.0722071696127819,1.06665430345262,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",20,"3","2",0.535050779659315,0.97356710240155,0.0335201479326838,"gr.sat",10,0.949298032137945,0,0.646717349612121,0.0722071696127819,-1.54647482447559,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",20,"3","3",0.635340069871753,0.985696780196047,0.0333030309378902,"gr.sat",8,0.997463151241984,0,0.646717349612121,0.0722071696127819,-0.157564405326785,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",20,"3","4",0.585911524647032,0.964484036440861,0.0440389181594101,"gr.sat",9,0.972859679318561,0,0.646717349612121,0.0722071696127819,-0.842102318802502,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",25,"1","1",-0.0628421389741564,0.545467629021516,0.015910257210959,"gr",15,0.545467629021516,0,0.239567689054554,0.227157524097263,-1.33127806015013,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",25,"1","2",-0.0851877873068243,0.597396649088621,0.0193960351841516,"gr",15,0.597396649088621,0,0.239567689054554,0.227157524097263,-1.42964877633693,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",25,"1","3",0.337123521919179,0.914452787731794,0.043834989404495,"gr.lag",9,0.864271440465599,0,0.239567689054554,0.227157524097263,0.429463356991224,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",25,"1","4",-0.018988480120133,0.0334276000016303,0.0283193398081103,"gr",15,0.0334276000016303,0,0.239567689054554,0.227157524097263,-1.13822410330542,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",25,"2","1",-0.132889190949906,0.775426701391387,0.0226150910517523,"gr",12,0.775426701391387,0,0.239567689054554,0.227157524097263,-1.63964139635975,1,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",25,"2","2",0.380940342556415,0.982220548181391,0.0162073362927502,"gr",12,0.982220548181391,0,0.239567689054554,0.227157524097263,0.62235514347889,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",25,"2","3",0.352334087409414,0.973693850662371,0.0183135310480616,"gr",12,0.973693850662371,0,0.239567689054554,0.227157524097263,0.496423786986588,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",25,"2","4",0.386749549947069,0.967016158137958,0.0225872610577934,"gr",12,0.967016158137958,0,0.239567689054554,0.227157524097263,0.647928619038373,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",25,"3","1",0.360278004946853,0.984863512014078,0.0165279380952933,"gr.sat",11,0.975139289424207,0,0.239567689054554,0.227157524097263,0.531394750722034,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",25,"3","2",0.486505854480631,0.98516653585498,0.0216285540850552,"gr.sat",11,0.98572081046124,0,0.239567689054554,0.227157524097263,1.08707896164754,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",25,"3","3",0.452505553976289,0.98241986206478,0.0221919843357615,"gr.sat",10,0.968243574760831,0,0.239567689054554,0.227157524097263,0.937401768961706,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",25,"3","4",0.418282950769815,0.981178036305147,0.0207705645527223,"gr.sat",12,0.969486869534353,0,0.239567689054554,0.227157524097263,0.786745948325886,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",29,"1","1",-0.885932886000567,0.997327233261322,0.0290626389113107,"gr.flr",3,0.997880503160103,0,-0.823567590622104,0.0827307073905319,-0.75383491022343,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",29,"1","2",-0.681373013032417,0.995620180798127,0.0301168854210841,"gr.flr",3,0.990244955310252,0,-0.823567590622104,0.0827307073905319,1.71876419378907,1,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",29,"1","3",-0.857063716766332,0.999585921829276,0.0120086888359372,"gr.flr",3,0.999524692441321,0,-0.823567590622104,0.0827307073905319,-0.404881418287751,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",29,"1","4",-0.869900746689102,0.998977165876128,0.0191042749555828,"gr.flr",3,0.998824379373282,0,-0.823567590622104,0.0827307073905319,-0.560047865277894,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",31,"1","1",-0.303062337194636,0.588157624157081,0.126800399621915,"gr",6,0.588157624157081,0,-0.284232254347337,0.0323085404348466,-0.582820597707641,0,2,29,1,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",31,"1","2",-0.232859559839366,0.557051817541127,0.103822800847512,"gr",6,0.557051817541127,0,-0.284232254347337,0.0323085404348466,1.59006546927025,0,2,29,1,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",31,"1","3",-0.318560838381023,0.570799410579351,0.138118160882633,"gr",6,0.570799410579351,0,-0.284232254347337,0.0323085404348466,-1.06252351767214,0,2,29,1,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",31,"1","4",-0.282446281974324,0.567940325127701,0.123176080594363,"gr",6,0.567940325127701,0,-0.284232254347337,0.0323085404348466,0.0552786461095279,0,2,29,1,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",4,"1","1",0.331732619783557,0.994738727198652,0.00766235101497115,"gr.lag",15,0.994851544320058,0,0.253491393226522,0.058778679046993,1.33111576894202,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",4,"1","2",0.331762927601471,0.985108960719744,0.0140098557030067,"gr.lag",15,0.97760612033938,0,0.253491393226522,0.058778679046993,1.33163139498884,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",4,"1","3",0.329782893543932,0.992162977872135,0.00970649313393694,"gr.lag",14,0.990654804692869,0,0.253491393226522,0.058778679046993,1.29794513171035,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",4,"1","4",0.340136591871017,0.996841462019941,0.0076742595652935,"gr.lagsat",14,0.994960275956839,0,0.253491393226522,0.058778679046993,1.47409230777749,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",4,"2","1",0.212573536823546,0.974337325085674,0.00813147324149235,"gr",20,0.974337325085674,0,0.253491393226522,0.058778679046993,-0.696134330787922,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",4,"2","2",0.217544166370444,0.977212734909081,0.00783001749773128,"gr",20,0.977212734909081,0,0.253491393226522,0.058778679046993,-0.611569151245114,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",4,"2","3",0.230871456400578,0.973264287924614,0.00901912640677964,"gr",20,0.973264287924614,0,0.253491393226522,0.058778679046993,-0.384832343848015,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",4,"2","4",0.238287675308073,0.992904212467803,0.0047480135833712,"gr",20,0.992904212467803,0,0.253491393226522,0.058778679046993,-0.25866042185627,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",4,"3","1",0.207923614037651,0.990698644319107,0.00822489820667132,"gr",8,0.990698644319107,0,0.253491393226522,0.058778679046993,-0.775243335299191,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",4,"3","2",0.174965096885826,0.992371363101786,0.00626270790943449,"gr",8,0.992371363101786,0,0.253491393226522,0.058778679046993,-1.33596565308852,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",4,"3","3",0.194750912142546,0.988234663956434,0.00867513019968008,"gr",8,0.988234663956434,0,0.253491393226522,0.058778679046993,-0.999350139138276,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH20_15_RI_03",NA,NA,"TM","NB",NA,"CH16C",4,"3","4",0.231565227949629,0.988502151852193,0.0101957034567543,"gr",8,0.988502151852193,0,0.253491393226522,0.058778679046993,-0.373029228155395,0,2,29,0,"CH20_15_RI_03-TM","CH20_15_RI_03-TM"
"CH30_4_RI_03","Chaetoceros","sp.","ESAW","NB",4,"201802_RI03_CH_0",0,"1","R1",0.295701903035882,0.96875482699229,0.0232792260865821,"gr.sat",9,0.97570508886277,0,0.120960420921119,0.10681647268464,1.63590388001915,1,0,29,0,"CH30_4_RI_03-ESAW","CH30_4_RI_03-ESAW"
"CH30_4_RI_03","Chaetoceros","sp.","ESAW","NB",4,"201802_RI03_CH_0",0,"1","R2",0.317157488778122,0.961282112354043,0.0270902830796827,"gr.sat",9,0.992842674041921,0,0.120960420921119,0.10681647268464,1.8367678966169,1,0,29,0,"CH30_4_RI_03-ESAW","CH30_4_RI_03-ESAW"
"CH30_4_RI_03","Chaetoceros","sp.","ESAW","NB",4,"201802_RI03_CH_0",0,"1","R3",0.230866338321021,0.942950612507772,0.0171216372579418,"gr",13,0.942950612507772,0,0.120960420921119,0.10681647268464,1.02892292394248,0,0,29,0,"CH30_4_RI_03-ESAW","CH30_4_RI_03-ESAW"
"CH30_4_RI_03","Chaetoceros","sp.","ESAW","NB",4,"201802_RI03_CH_0",0,"1","R4",0.264921419235019,0.99343219540786,0.00815902955858714,"gr.sat",11,0.996665185056636,0,0.120960420921119,0.10681647268464,1.34774154861791,0,0,29,0,"CH30_4_RI_03-ESAW","CH30_4_RI_03-ESAW"
"CH30_4_RI_03","Chaetoceros","sp.","ESAW","NB",4,"201802_RI03_CH_0",0,"1b","R1",0.116211935364728,0.973557756285818,0.00638407191315179,"gr",11,0.973557756285818,0,0.120960420921119,0.10681647268464,-0.044454618628064,0,0,29,0,"CH30_4_RI_03-ESAW","CH30_4_RI_03-ESAW"
"CH30_4_RI_03","Chaetoceros","sp.","ESAW","NB",4,"201802_RI03_CH_0",0,"1b","R2",0.116427578937385,0.988600590627518,0.00416740160036909,"gr",11,0.988600590627518,0,0.120960420921119,0.10681647268464,-0.042435795433128,0,0,29,0,"CH30_4_RI_03-ESAW","CH30_4_RI_03-ESAW"
"CH30_4_RI_03","Chaetoceros","sp.","ESAW","NB",4,"201802_RI03_CH_0",0,"1b","R3",0.115364079484994,0.95963748410082,0.00788651008815834,"gr",11,0.95963748410082,0,0.120960420921119,0.10681647268464,-0.0523921198245056,0,0,29,0,"CH30_4_RI_03-ESAW","CH30_4_RI_03-ESAW"
"CH30_4_RI_03","Chaetoceros","sp.","ESAW","NB",4,"201802_RI03_CH_0",0,"1b","R4",0.109638167050586,0.987415762363274,0.00412575979249055,"gr",11,0.987415762363274,0,0.120960420921119,0.10681647268464,-0.105997264148199,0,0,29,0,"CH30_4_RI_03-ESAW","CH30_4_RI_03-ESAW"
"CH30_4_RI_03","Chaetoceros","sp.","ESAW","NB",4,"201802_RI03_CH_0",0,"2b","R1",0.137541669800922,0.79469812692332,0.0221069919784132,"gr",12,0.79469812692332,0,0.120960420921119,0.10681647268464,0.155231196678409,0,0,29,0,"CH30_4_RI_03-ESAW","CH30_4_RI_03-ESAW"
"CH30_4_RI_03","Chaetoceros","sp.","ESAW","NB",4,"201802_RI03_CH_0",0,"2b","R2",0.0217176268072009,0.616976047137482,0.00541117003662606,"gr",12,0.616976047137482,0,0.120960420921119,0.10681647268464,-0.929096342723442,0,0,29,0,"CH30_4_RI_03-ESAW","CH30_4_RI_03-ESAW"
"CH30_4_RI_03","Chaetoceros","sp.","ESAW","NB",4,"201802_RI03_CH_0",0,"2b","R3",0.0501024222417242,0.359479560852958,0.0211489162704032,"gr",12,0.359479560852958,0,0.120960420921119,0.10681647268464,-0.663362091056799,0,0,29,0,"CH30_4_RI_03-ESAW","CH30_4_RI_03-ESAW"
"CH30_4_RI_03","Chaetoceros","sp.","ESAW","NB",4,"201802_RI03_CH_0",0,"2b","R4",0.173548928584573,0.720577831371113,0.0522898932207951,"gr.lag",6,0.557044237316925,0,0.120960420921119,0.10681647268464,0.492325821493038,0,0,29,0,"CH30_4_RI_03-ESAW","CH30_4_RI_03-ESAW"
"CH30_4_RI_03","Chaetoceros","sp.","ESAW","NB",4,"201802_RI03_CH_0",0,"3b","R1",0.0177814753097286,0.204832945693372,0.0110789110289439,"gr",12,0.204832945693372,0,0.120960420921119,0.10681647268464,-0.965946010181505,0,0,29,0,"CH30_4_RI_03-ESAW","CH30_4_RI_03-ESAW"
"CH30_4_RI_03","Chaetoceros","sp.","ESAW","NB",4,"201802_RI03_CH_0",0,"3b","R2",-0.0156730394925794,0.129051554947312,0.0128756105219405,"gr",12,0.129051554947312,0,0.120960420921119,0.10681647268464,-1.27914222385051,0,0,29,0,"CH30_4_RI_03-ESAW","CH30_4_RI_03-ESAW"
"CH30_4_RI_03","Chaetoceros","sp.","ESAW","NB",4,"201802_RI03_CH_0",0,"3b","R3",-0.00296695392190903,0.00505832310048526,0.013158498339838,"gr",12,0.00505832310048526,0,0.120960420921119,0.10681647268464,-1.160189732242,0,0,29,0,"CH30_4_RI_03-ESAW","CH30_4_RI_03-ESAW"
"CH30_4_RI_03","Chaetoceros","sp.","ESAW","NB",4,"201802_RI03_CH_0",0,"3b","R4",-0.0129743047994979,0.0587922839784755,0.0164159745364352,"gr",12,0.0587922839784755,0,0.120960420921119,0.10681647268464,-1.25387706927974,0,0,29,0,"CH30_4_RI_03-ESAW","CH30_4_RI_03-ESAW"
"CH30_4_RI_03","Chaetoceros","sp.","ESAW","NB",4,"201802_RI03_CH_10",10,"1","R1",0.340441819115917,0.992438012329436,0.011657616343685,"gr.lag",11,0.996555682966406,0,0.42090240832974,0.115440562034565,-0.696987157683204,0,0,29,0,"CH30_4_RI_03-ESAW","CH30_4_RI_03-ESAW"
"CH30_4_RI_03","Chaetoceros","sp.","ESAW","NB",4,"201802_RI03_CH_10",10,"1","R2",0.319237532976883,0.997293484176487,0.00480083873056393,"gr",14,0.997293484176487,0,0.42090240832974,0.115440562034565,-0.880668575768167,0,0,29,0,"CH30_4_RI_03-ESAW","CH30_4_RI_03-ESAW"
"CH30_4_RI_03","Chaetoceros","sp.","ESAW","NB",4,"201802_RI03_CH_10",10,"1","R3",0.306350821477344,0.995094136917767,0.00620946315077176,"gr",14,0.995094136917767,0,0.42090240832974,0.115440562034565,-0.992299282275647,0,0,29,0,"CH30_4_RI_03-ESAW","CH30_4_RI_03-ESAW"
"CH30_4_RI_03","Chaetoceros","sp.","ESAW","NB",4,"201802_RI03_CH_10",10,"1","R4",0.315209543718651,0.992482604849549,0.00791919383564076,"gr",14,0.992482604849549,0,0.42090240832974,0.115440562034565,-0.915560897732313,0,0,29,0,"CH30_4_RI_03-ESAW","CH30_4_RI_03-ESAW"
"CH30_4_RI_03","Chaetoceros","sp.","ESAW","NB",4,"201802_RI03_CH_10",10,"2","R1",0.31133882659701,0.991294185850433,0.00809217049631243,"gr",15,0.991294185850433,0,0.42090240832974,0.115440562034565,-0.949090855083717,0,0,29,0,"CH30_4_RI_03-ESAW","CH30_4_RI_03-ESAW"
"CH30_4_RI_03","Chaetoceros","sp.","ESAW","NB",4,"201802_RI03_CH_10",10,"2","R2",0.435700874308819,0.991633547712723,0.0218974084881748,"gr.lagsat",10,0.984439842323859,0,0.42090240832974,0.115440562034565,0.128191215620106,0,0,29,0,"CH30_4_RI_03-ESAW","CH30_4_RI_03-ESAW"
